sku		weight		length		depth		height 		trade_unit_ean		location		consumer_units_in_trade_unit
799947		0.82		101		150		179		1074746171381377		06-002		6
799942		1.74		91		274		160		1074334872535436		2102		6
799950		0		0		0		0		1077046246276667		99		1
799951		0		0		0		0		1077046246470690		99		1
799951		0		0		0		0		1077046246470607		99		1
799954		2.89		133		400		179		1074746171390966		1902		10
799956		5.83		820		410		200		1077044265645860		1404		14
799967		4.41		146		357		190		1077046102946017		06-002		7
799968		5.88		195		340		210		1077046102945638		06-002		4
799960		3.34		195		150		254		1077046102080315		06-002		4
799960		3.34		195		150		254		1079334641575675		06-002		8
799963		2.5		136		199		260		1074744617299552		1911		6
799964		2.5		136		199		260		1073349241909702		1303		9
799965		0.83		90		321		171		1073349241902260		1301		9
799966		6.06		149		392		280		1074746171391772		06-002		5
799977		1.74		108		126		195		1074744617705671		0404		6
799978		4.61		180		237		227		1077048320484647		0219		12
799978		4.61		180		237		227		1077048320484654		0219		6
799979		4.61		180		237		227		1077048320484609		0223		12
799979		4.61		180		237		227		1077048320483527		0223		6
799970		4.61		180		237		227		1077048320367216		06-002		12
799970		4.61		180		237		227		1077048320367230		06-002		6
799971		4.61		180		237		227		1077048320367339		06-002		12
799971		4.61		180		237		227		1077048320367353		06-002		6
799972		4.61		180		237		227		1077048320367308		06-002		12
799972		4.61		180		237		227		1077048320367322		06-002		6
799973		4.61		180		237		227		1077048320367377		06-002		12
799973		4.61		180		237		227		1077048320367391		06-002		6
799974		3.62		108		290		213		1077048320361139		1104		6
799975		3.62		108		290		213		1077048320360385		2306		6
799976		3.62		108		290		213		1077048320361276		0205		6
799976		3.62		108		290		213		1077048320361191		0205		6
799088		3.977		205		130		220		1077044265630026		3604		6
799089		8.75		600		265		190		1077044265645983		1602		6
799080		0.456		232		105		156		1074334845235714		0227		6
799081		0.456		232		105		156		1074334845235646		1500		6
799082		2.97		370		230		355		1077044265645686		2301		15
799084		4.97		384		161		230		1077046102946581		06-002		4
799085		4.97		384		161		230		1077046102946390		06-002		4
799090		0.189		132		222		135		1077042826575755		2210		5
799091		0.405		86		187		133		1077046041686418		1806		6
799092		0.405		86		187		133		1077046041686425		1708		6
799093		0.405		86		187		133		1077046041686432		1302		6
799094		0.904		86		187		133		1077046041686456		0507		6
799095		0.904		86		187		133		1077046041686463		1808		6
799008		0.904		86		187		133		1077046041686593		0605		6
799009		0.904		86		187		133		1077046041686500		0706		6
799001		1.243		126		185		143		1077046041686531		0607		6
799003		1.243		126		185		143		1077046041686555		0506		6
799006		2.414		125		187		130		1077046041579048		0610		6
799018		1.4		125		187		76		1077046041673418		1709		6
799019		5.032		192		192		302		1077044265655616		06-002		6
799010		7.668		675		415		285		1077044265549571		2004		6
799010		7.668		690		400		290		1077044265645761		2004		9
799011		4.87		198		400		218		1077046102922738		1120		6
799016		2.75		152		395		200		1076947675198265		1507		9
799028		2.75		152		395		200		1076947675133303		1502		9
799029		2.75		152		395		200		1076947675297487		2128		9
799020		1.74		152		395		200		1076947675146389		1802		8
799021		1.32		155		390		220		1076947675101852		1019		6
799024		6.92		198		292		267		1077046102189247		06-002		8
799025		6.92		198		292		255		1077046102181982		06-002		8
799031		0.9		133		400		179		1074746171305953		2315		10
799032		4.5		190		185		230		1074334000529979		0003		8
799033		0.38		334		114		175		1074334845237817		06-002		6
799034		1.37		96		238		175		1077046102099034		2008		12
799035		1.37		96		238		175		1077046102099423		0201		12
799048		3.44		142		212		212		1077044265643569		06-002		6
799049		0.52		82		125		148		1077046102684780		06-002		6
799040		0.52		82		125		148		1077046102696080		06-002		6
799041		0.52		82		125		148		1077046102697049		06-002		6
799042		0.52		82		125		148		1077046102697278		06-002		6
799043		0.52		82		125		148		1077046102755992		06-002		6
799044		0.52		82		125		148		1077046102082456		06-002		6
799045		0.52		82		125		148		1077046102082586		06-002		6
799046		0.52		82		125		148		1077046102082463		06-002		6
799059		0.52		82		125		148		1077046102093919		06-002		6
799050		0.52		82		125		148		1077046102931006		06-002		6
799053		5.72		169		229		296		1073318141830737		06-002		4
799054		5.72		169		229		296		1073318141830355		06-002		4
799055		6.51		270		200		225		1073318141714785		06-002		8
799056		6.51		265		195		230		1073318141714983		06-002		8
799067		4.68		200		278		191		1073318141783330		06-002		10
799068		4.35		195		135		301		1074746171307438		06-002		4
799069		4.35		195		135		301		1074746171307469		06-002		4
799060		4.35		301		165		270		1073318141837491		06-002		4
799061		6.51		270		200		225		1073318141713665		06-002		8
799063		6.51		270		200		225		1073318141725156		06-002		8
799064		0.78		45		270		174		1073339541688254		0001		6
799064		2.07		99		280		220		1073339541688261		0001		12
799065		0.78		45		270		174		1073339541688384		06-002		6
799065		2.07		99		280		22		1073339541688391		06-002		12
799066		2.07		99		280		220		1073339541688131		0001		6
799066		2.07		99		280		220		1073339541688148		0001		12
799078		2.07		99		280		220		1073339541688223		06-002		6
799078		2.07		99		280		220		1073339541688230		06-002		12
799070		1.84		242		315		254		1074353695582236		06-002		12
799071		1.83		147		100		142		1077047295595716		0403		8
799074		1.752		160		175		143		1077044005504884		1000		12
799075		1.752		160		175		143		1077044005503245		1703		12
799076		1.752		160		175		143		1077044005503375		1202		12
799188		1.752		160		175		143		1077044005519307		2000		12
799189		1.752		160		175		143		1077044005519390		1505		12
799180		1.752		160		175		143		1077044005504808		0808		12
799181		1.752		160		175		143		1077044005519321		2108		12
799182		8.87		320		230		320		1073318141761239		06-002		10
799183		0.21		95		159		135		1073339441560476		1407		10
799184		0.36		118		275		174		1077046102006797		0225		6
799185		4.17		174		470		346		1077044265642777		06-002		24
799191		6.949		210		328		273		1074334845247168		0520		12
799191		6.949		210		328		273		1074334845254517		0520		6
799192		2		220		255		235		1077046716407096		1803		60
799192		0		115		75		205		1077046716406389		1803		10
799109		2		122		130		182		1077044265651113		1512		6
799100		3.1		170		230		125		1077044265652776		1510		6
799101		2.1		106		159		240		1077044265658471		06-002		6
799102		6.532		271		356		123		1077044265657474		2124		12
799103		5.3		396		268		404		1077044265656149		0304		144
799103		5.3		396		268		404		1077044265656132		0304		12
799104		5.3		396		268		404		1077045982936644		0204		144
799104		5.3		396		268		404		1077045982936699		0204		12
799105		7		180		380		197		1077046893049300		2020		12
799118		4.15		285		370		153		1073318141556019		06-002		6
799119		4.15		285		370		153		1073318141556385		06-002		6
799110		0.272		90		122		211		1076362154394684		1604		10
799111		1.823		85		220		197		1072934163913435		1715		6
799112		6.749		179		265		247		1077046893034962		0919		6
799113		0.59		87		187		170		1077046041687378		0505		6
799114		0.59		87		187		170		1077046041687262		1706		6
799115		2.75		186		274		83		1077044265657498		0710		6
799116		2.75		186		274		83		1077044265657337		0910		6
799128		3.164		230		250		365		1077044265636127		06-002		20
799129		6.92		169		283		233		1077046893034849		2110		12
799122		3.08		220		270		240		1077046102413021		01-001		3
799123		3.08		220		270		240		1077046102413427		01-001		3
799124		3.08		220		270		240		1077046102414639		01-001		3
799132		6.63		178		261		289		1077046102381528		06-002		6
799133		6.63		178		261		289		1077046102382600		06-002		6
799134		6.63		178		261		289		1077046102381863		06-002		6
799135		7.372		199		196		380		1074746171397590		01-001		2
799136		7.372		199		196		380		1074746171391789		01-001		2
799148		10.53		200		368		402		1077045341011555		01-001		3
799149		10.96		194		294		398		1077045241013338		01-001		2
799140		10.96		194		294		398		1077045241013413		01-001		2
799141		10.96		194		294		398		1077045341022377		01-001		2
799142		2.07		87		235		215		1077046102021288		0906		6
799143		1.74		73		240		170		1077046102182910		1100		6
799144		0.89		110		169		138		1077046102189049		06-002		6
799145		0.89		110		169		138		1077046102196818		06-002		6
799146		0.79		110		169		113		1077046102182057		06-002		6
799158		3.37		140		265		221		1074746171303386		06-002		4
799159		5.67		169		299		288		1073349241261107		06-002		4
799150		7.55		215		338		190		1073339446638156		1006		24
799150		5.52		190		310		228		1073339446638149		1006		6
799151		7.04		208		302		184		1073339541612594		0202		24
799151		5.52		190		310		228		1073339541612587		0202		6
799169		1.2		268		154		120		1072467841514841		1523		6
799169		1.2		268		154		120		1076656181287911		1523		6
799160		5.22		194		229		309		1077046102390285		06-002		6
799161		1.9		245		181		110		1077046102211047		2127		10
799162		6.99		194		348		197		1077048320277560		0423		18
799165		1.72		75		231		186		1077045341047424		1901		6
799178		0.89		131		400		176		1074746171304024		0001		10
799179		5.36		293		198		307		1074746171303676		06-002		10
799170		5.36		293		198		302		1074746171303454		06-002		10
799171		6.11		149		392		280		1074746171303591		06-002		5
799172		3.56		200		400		255		1074746171303812		06-002		8
799173		3.56		200		400		255		1074746171303485		06-002		8
799174		1.45		124		142		173		1077046102156614		0904		6
799175		1.45		124		142		173		1077046102156652		0909		6
799176		1.45		124		142		173		1077046102156638		0504		6
799288		9.672		271		275		271		1077046893048174		06-002		6
799289		3.5		110		305		265		1074334845258768		2407		6
799280		2.13		100		300		167		1077045341073065		0941		6
799283		4.96		90		390		287		1074334845381190		1624		6
799284		4.96		90		390		287		1074334845381015		2311		6
799298		0.82		101		150		179		1074746171269163		06-002		6
799299		1.13		125		141		163		1074746171251724		1020		6
799290		3.33		156		189		228		1074746171382800		1907		6
799291		3.57		2161		203		212		1074746171397088		1511		12
799291		1.79		108		75		106		1074746171397965		1511		6
799292		1.46		125		154		199		1074746171397934		1619		6
799293		3.366		154		235		287		1084744677677144		0110		6
799294		3.24		194		285		181		1084744677677205		0523		6
799295		1.77		221		329		190		1073349041270798		0743		2
799296		3.59		223		548		210		1073349041270729		0943		4
799208		3.59		223		548		210		1073349041161713		0803		4
799209		3.65		229		471		223		1073349041161744		0741		4
799200		3.65		229		471		223		1073349041161874		1003		4
799201		3.73		243		416		256		1073349041161836		1001		4
799202		1.73		113		168		221		1077046102268829		1324		6
799203		3.32		159		229		205		1084744742595632		0323		12
799204		1.73		113		168		221		1077046102268331		1810		6
799205		1.73		113		168		221		1077046102268041		1905		6
799206		1.73		113		168		221		1077046102268263		0607		6
799218		1.73		113		168		221		1077046102268119		1808		6
799219		3.99		196		228		211		1077046102343489		06-002		6
799210		3.99		196		228		211		1077046102343540		06-002		6
799211		4.08		234		280		180		1086643011524411		06-002		30
799211		5.52		190		310		228		1086643011524404		06-002		6
799212		0.546		155		202		175		1077044193864463		2119		6
799213		3.557		370		600		196		1084748554575035		2602		6
799214		2.391		310		452		196		1084748554575936		2402		4
799215		1.8		140		200		200		1079834000513473		999999		12
799216		4.493		288		195		168		1077044193089415		98		6
799228		1.73		76		210		190		1077046102185683		1211		6
799229		1.73		76		210		190		1077046102125467		1811		6
799220		1.73		76		210		190		1077046102129243		1616		6
799221		1.73		76		210		190		1077046102118674		0723		6
799222		0.35		89		200		131		1073339449444044		98		12
799223		5.37		210		305		153		1073339541680364		98		30
799223		5.52		190		310		228		1073339541680357		98		6
799224		1.416		114		158		150		1077044005519338		999999		12
799230		5.12		152		345		157		1084935858699226		999999		8
799231		2.868		398		597		230		1076656181219356		999999		12
799232		1.752		260		390		250		1076656181236391		999999		6
799236		1.46		143		208		156		1072383584597296		999999		6
799248		2.82		300		384		120		1073318141156851		999999		6
799249		2.82		300		384		120		1073318141156981		999999		6
799240		1.79		199		300		132		1073318141194068		999999		6
799241		1.6		199		300		132		1073318141123815		999999		6
790357		0		0		0		0		1056438310495495		1814		3
790357		0		0		0		0		1079334641575675		1814		1
790357		0		0		0		0		1079334641575675		1814		1
790357		3.5		395		242		94		1077044018467657		1814		6
791417		0		0		0		0		1079334641575675		0913		3
791417		3.186		300		200		126		1077044018466537		0913		6
792817		0		349		146		134		1077044402568526		99		10
792817		0		349		146		134		1077044025587638		99		10
703990		0		320		450		205		1077046064589734		99		4
705857		0		0		0		0		1079334641575675		2212		1
705857		2.75		380		260		95		1077059441567140		2212		9
705857		1.735		250		130		200		1077059441537143		2212		6
705867		0		0		0		0		1077059441580668		2204		1
705867		2.75		380		260		100		1077059441560660		2204		9
705867		2.75		250		130		200		1077059441530663		2204		6
705097		0		0		0		0		1079334641575675		2214		1
705097		2.75		380		260		100		1077059441560738		2214		9
705097		2.75		250		130		200		1077059441530731		2214		6
705037		0		0		0		0		1077059441357772		2202		1
705037		2.34		380		260		100		1077059441528370		2202		5
705037		1.73		380		260		95		1077059441588374		2202		1
705037		2.34		380		260		95		1077059441538379		2202		6
705038		2.37		380		260		140		1077059441678440		0301		10
705038		2.37		380		260		140		1077059441538447		0301		6
705067		0		0		0		0		1079334641575675		0313		1
705067		3.75		380		260		95		1077059441674862		0313		10
705067		0		0		0		0		1079334641575675		0313		6
705077		0		0		0		0		1079334641575675		0303		1
705077		3.75		380		260		95		1077059441674176		0303		10
