sku		primary		consumer_unit_ean
593633		0		1077040766582628
593633		0		1077040766545555
593633		0		1077048519585612
593633		0		1077760179555087
593633		0		1077047655716218
593636		0		1077044265692109
593636		0		1077044265584787
593647		0		1077044342772021
593640		0		1073354941578073
593640		0		1073354941578431
593640		0		1073354941138079
593657		0		1077045840475797
593657		0		1077044342672017
593650		0		1077046884508090
593653		0		1077046884508854
593655		0		1077046884508885
593707		0		1077045840445189
593727		0		1077044342786028
593727		0		1077045840495689
593752		0		1077044314697871
593897		0		1077044342781603
593849		0		1077044487896071
593840		0		1077044487696077
593903		0		1074094007339796
593903		0		1074094007459470
593917		0		1077045941240133
593944		0		1077044009577600
593958		0		1077044402572103
593967		0		1077045941241130
593965		0		1077040759077315
593979		0		1077040759077292
593090		0		1077044166927393
593090		0		1077044166948039
593091		0		1077044166927317
593091		0		1077044166948053
593092		0		1077044166927300
593006		0		1077044265599330
593006		0		1077044265632303
593006		0		1077044265612466
593015		0		1077045364819978
593016		0		1077045364817875
593028		0		1077045364814973
593029		0		1077045364817974
593020		0		1077045364816779
593023		0		1079334641975211
593026		0		1079334641975214
593038		0		1079334641975226
593075		0		1073359141689857
593104		0		1077048225575525
593111		0		1077044080458287
593111		0		1077044080484637
593134		0		1074747017428546
593134		0		1074362551579709
593171		0		1074745729686834
593173		0		1073359141695414
593174		0		1077044147562070
593258		0		1077044265608179
593258		0		1077044265594137
593258		0		1079334641975446
593266		0		1077058041576156
593271		0		1077044265655197
593271		0		1077044265685316
593387		0		1077045107512678
593387		0		1077045107582794
593386		0		1073359141690358
593300		0		1077044265506093
593302		0		1077044265506079
593318		0		1077041165881107
593311		0		1077041344068671
593312		0		1077041165885075
593315		0		1074747489996307
593320		0		1077334561475910
593320		0		1077334561229988
593326		0		1073335365995493
593339		0		1073335365995691
593349		0		1077049941778283
593349		0		1077049941705319
594484		0		1077044265505553
594484		0		1077044265632365
594485		0		1077044265506680
594485		0		1077044265633478
594495		0		1077044265632341
594495		0		1077044265506604
594409		0		1077045364797962
594402		0		1077045364706766
594413		0		1077044265632426
594413		0		1077044265517792
594415		0		1077044097579609
594506		0		1073336512709291
594549		0		1077044265561801
594544		0		1077047141780044
594544		0		1077047141797691
594697		0		1077048073576279
594634		0		1077044402568540
594634		0		1077044025587607
594663		0		1077044265500565
594663		0		1077044265583582
594665		0		1077044265500558
594665		0		1077044265583445
594789		0		1077048439508494
594709		0		1077044265509933
594709		0		1077044265632921
594700		0		1077044265509957
594700		0		1077044265632983
594759		0		1077044265509094
594759		0		1077044402565532
594759		0		1077044265687266
594759		0		1077044265605536
594750		0		1077044265509018
594750		0		1077044402565549
594750		0		1077044265687259
594750		0		1077044265605529
594752		0		1077045289591553
594752		0		1077045289538275
594754		0		1077045989585722
594754		0		1077045289538244
594768		0		1077044265509155
594769		0		1077044265509131
594760		0		1077044265509056
594761		0		1077044265509179
594765		0		1077044420616070
594766		0		1077058041576286
594804		0		1073336512654799
594811		0		1072552669446235
594811		0		1072552666517877
594827		0		1077040641598492
594833		0		1077041218505394
594836		0		1077041218505639
594848		0		1077045009582601
594849		0		1077045009596646
594841		0		1077045009596660
594858		0		1074747782005379
594858		0		1072525451506615
594858		0		1074747697597686
594852		0		1077049749531974
594864		0		1077044097579159
594864		0		1077044097570903
594877		0		1077044056577684
594877		0		1077040641677050
594875		0		1077334561278955
594875		0		1077334561484240
594920		0		1077041165888595
594921		0		1077041344068534
594926		0		1077044265509513
594926		0		1077044265629556
594939		0		1077044265500411
594930		0		1077044265500497
594958		0		1077048196578044
594950		0		1077047640503588
594970		0		1077046025886179
594970		0		1077044513689325
594970		0		1077049737546393
594970		0		1077044513684320
594975		0		1077040917475373
594006		0		1073345051165383
594006		0		1076945253615364
594014		0		1077044265500435
594026		0		1077046025887176
594026		0		1077041795676920
594026		0		1077049737534215
594026		0		1077049737670012
594026		0		1079334641976214
594047		0		1077040641505728
594053		0		1077044265574351
594053		0		1077044265689598
594073		0		1077044265596070
594128		0		1077044402565303
594128		0		1077044402568441
594120		0		1077045952673753
594155		0		1079334645582355
594169		0		1079334645582495
594160		0		1079334645582405
594161		0		1079334645582415
594162		0		1079334645582425
594164		0		1079334645582445
594176		0		1073357241778693
594287		0		1077045009586296
594289		0		1077045009586210
594280		0		1077045009571346
594285		0		1077045009528784
594298		0		1077045009515074
594203		0		1073354941576888
594262		0		1077044265631764
594387		0		1077040641594630
594399		0		1077058041576392
594327		0		1077044056577356
594337		0		1077040641594654
594334		0		1077059441523498
594334		0		1077059441173495
594367		0		1077040641305694
594367		0		1073391341538689
594377		0		1073391341538672
594377		0		1073391341538375
595540		0		1077046272398937
595546		0		1077046272398005
595546		0		1077042682518897
595559		0		1077046272398142
595559		0		1077046272398890
595556		0		1077046498445125
595563		0		1077046272398173
595570		0		1077046498445118
595600		0		1073335365184798
595600		0		1073335365587933
595601		0		1073335365184491
595601		0		1073335365587193
595602		0		1073335365184897
595602		0		1073335365587070
595603		0		1073335365184095
595603		0		1073335365587056
595617		0		1077059641992469
595621		0		1077044597131826
595623		0		1077044265546983
595631		0		1076024303675340
595633		0		1073333874689964
595635		0		1077044888537610
595653		0		1077044265504754
595667		0		1077044255810872
595667		0		1077059641029295
595797		0		1078335341365024
595717		0		1078335341375603
595714		0		1077046441000708
595716		0		1077044402565600
595728		0		1077044402565693
595768		0		1077044097577964
595771		0		1072552666548826
595771		0		1072552666676444
596734		0		1077044265649202
596736		0		1077044265622618
596736		0		1077044265518461
596736		0		1077044265643286
596756		0		1077046107182120
596756		0		1077046741687425
596778		0		1072525452573005
596771		0		1072552665435769
596885		0		1077044265521126
596800		0		1077046441092222
596803		0		1077041523575624
596804		0		1077041523577680
596842		0		1077046153755675
596842		0		1077046153755620
596906		0		1077044080453237
596906		0		1077044080484064
596914		0		1077044265622472
596914		0		1077044265653766
596916		0		1077044265623158
596928		0		1077044265521089
596928		0		1077044265622533
596926		0		1077041315736776
596926		0		1077041315739029
596940		0		1079334645500205
596962		0		1077046282675110
596964		0		1077046282675103
596965		0		1077046282675196
596966		0		1077046282675134
596016		0		1077045930571835
596027		0		1077045930571842
596042		0		1072317221423389
596045		0		1072317221423228
596045		0		1072317221423235
596045		0		1072317221468397
596046		0		1072317221423303
596046		0		1072317221468175
596057		0		1072317221423266
596057		0		1072317221468243
596058		0		1072317221423259
596058		0		1072317221468151
596059		0		1072317221423341
596059		0		1072317221468137
596050		0		1072317221423204
596050		0		1072317221468113
596052		0		1072317221423372
596052		0		1072317221468199
596064		0		1077044080453213
596064		0		1077044080484057
596071		0		1073332118635132
596071		0		1073332118636177
596074		0		1077044265623899
596075		0		1077044265620638
596075		0		1077044265539589
596075		0		1077044265648816
596187		0		1077044265519284
596187		0		1077044265623493
596186		0		1077044402567109
596186		0		1077044402569738
596199		0		1077044402567116
596199		0		1077044402569745
596192		0		1077044265530654
596162		0		1074334790819656
596163		0		1074334790862850
596179		0		1077046153757181
596179		0		1077046153750588
596295		0		1073336512854991
596208		0		1077049749565597
596204		0		1077041218685645
596204		0		1077041218685966
596204		0		1077049737559973
596204		0		1077040912502111
596225		0		1073335365326198
596226		0		1073335365326099
596230		0		1077046149177030
596233		0		1077046441566662
596234		0		1074744634579453
596244		0		1076956941881022
596245		0		1076956941881039
596257		0		1076956941881046
596277		0		1077059441555291
596278		0		1077059441555215
596279		0		1077059441555277
596270		0		1077059441555208
596271		0		1077059441555222
596272		0		1077059441555284
596273		0		1077044080485887
596273		0		1077044080489212
596396		0		1077049749678983
596302		0		1077040169474223
596303		0		1077040169474247
596319		0		1077041315736103
596319		0		1072995046575119
596327		0		1073335365577910
596328		0		1073335365577996
596322		0		1077044080485849
596322		0		1077044080484033
596348		0		1077049640419449
596348		0		1077049640419456
596341		0		1077044265515651
596343		0		1077044265589027
596344		0		1077044265589072
596345		0		1077044265589089
596346		0		1077044265589966
596357		0		1077044265589096
596356		0		1077044080454326
596356		0		1077044080484866
596368		0		1077044265649424
596368		0		1077044265627293
596364		0		1077044265539459
596364		0		1077044265623516
596370		0		1077044265531811
596372		0		1077044265531842
596373		0		1077044265531828
596374		0		1077044265531835
597406		0		1073354941573184
597406		0		1073354941513180
597422		0		1077044815785916
597430		0		1077046741688651
597447		0		1077044553587834
597447		0		1077044553500048
597449		0		1077044553587049
597449		0		1077044553500055
597443		0		1077046107042158
597444		0		1077041523575884
597461		0		1073350810432347
597462		0		1073350810445248
597462		0		1073350810435249
597477		0		1077334561405856
597597		0		1077044265557118
597595		0		1077048196527974
597509		0		1077044513682067
597509		0		1077044513682814
597515		0		1077048439508845
597516		0		1077048439508869
597527		0		1077048439508975
597527		0		1077048439508173
597528		0		1077048439508999
597529		0		1077048439508913
597520		0		1073333874687731
597557		0		1077044265556432
597557		0		1077044265636226
597558		0		1077044265556418
597558		0		1077044265636288
597559		0		1077044265556494
597559		0		1077044265636202
597552		0		1077044265556456
597552		0		1077044265636264
597578		0		1077047995625690
597578		0		1077047995725697
597579		0		1077047995625676
597579		0		1077047995725673
597694		0		1077042941038074
597600		0		1074334790851861
597624		0		1077334071388342
597639		0		1087744063686665
597632		0		1077044080487959
597632		0		1077044080484040
597633		0		1077042707286657
597636		0		1077045009574170
597648		0		1072506311601688
597649		0		1007346541578697
597649		0		1077334048598880
597669		0		1073333874681470
597660		0		1073333874681425
597663		0		1074744644778266
597663		0		1077046741688569
597679		0		1077046582307070
597672		0		1077044402569912
597715		0		1077044196933074
597715		0		1077044196929572
597723		0		1077044888533476
597724		0		1077044888533360
597725		0		1077044888533353
597732		0		1073333874689117
597733		0		1077042707286633
597734		0		1077042707286794
597766		0		1077046272398869
597880		0		1077044018585368
597881		0		1077044018585474
597882		0		1077044018585481
597883		0		1077044018585498
597884		0		1077044018585405
597885		0		1077044018585412
597886		0		1077044018585429
597897		0		1077044018585436
597898		0		1077044018585443
597899		0		1077044018585450
597891		0		1077044018571439
597892		0		1077044018572603
597894		0		1077044018672334
597894		0		1077044018682753
597895		0		1077044018672433
597896		0		1077044018672341
597809		0		1077044018672495
597800		0		1077044018672419
597801		0		1077044018672471
597802		0		1077044018672426
597803		0		1077044018672457
597804		0		1077044018672464
597806		0		1077044018672587
597817		0		1077044018675069
597822		0		1077048439508852
597823		0		1077044196932275
597823		0		1077044196926779
597824		0		1077044265561511
597824		0		1077044265647178
597825		0		1077044265561573
597825		0		1077044265647031
597826		0		1077044265561436
597826		0		1077044265647017
597837		0		1077044265561474
597837		0		1077044265647192
597838		0		1077044265561597
597838		0		1077044265647055
597843		0		1077045703876617
597855		0		1077046275380670
597868		0		1077046275380687
